movieId,title,tmdb_id,genres,runtime,release_date,original_language,cast_frequency,director_frequency,avg_rating,num_ratings
4725,Session 9 (2001),10972.0,Horror|Thriller,100.0,2001-08-10,en,12,2,3.353,1575
4726,"Turandot Project, The (2000)",207541.0,Documentary,87.0,2000-09-11,en,9,0,3.4412,17
4727,Captain Corelli's Mandolin (2001),1722.0,Drama|Romance|War,131.0,2001-04-18,en,73,5,2.8607,1249
4743,Tortilla Soup (2001),15104.0,Comedy|Romance,103.0,2001-08-24,en,0,1,3.4363,581
4763,"Iron Ladies, The (Satree lek) (2000)",106230.0,Comedy,104.0,2000-03-04,th,0,0,3.4308,65
4776,Training Day (2001),2034.0,Crime|Drama|Thriller,122.0,2001-10-05,en,61,3,3.7416,14963
4816,Zoolander (2001),9398.0,Comedy,89.0,2001-09-28,en,18,2,3.2372,15106
4818,Extreme Days (2001),45864.0,Action|Adventure|Comedy|Drama,93.0,2001-09-28,en,2,0,2.4804,51
4848,Mulholland Drive (2001),1018.0,Crime|Drama|Film-Noir|Mystery|Thriller,147.0,2001-06-06,en,11,15,3.8543,17061
4861,Mission to Mir (1997),15560.0,Documentary|IMAX,40.0,1997-10-17,en,2,0,3.3333,51
4874,K-PAX (2001),167.0,Drama|Fantasy|Mystery|Sci-Fi,120.0,2001-10-26,en,61,2,3.5354,10560
4885,Domestic Disturbance (2001),11456.0,Thriller,89.0,2001-10-28,en,39,9,2.7889,649
4886,"Monsters, Inc. (2001)",585.0,Adventure|Animation|Children|Comedy|Fantasy,92.0,2001-11-01,en,38,1,3.8405,48441
4895,"Wash, The (2001)",13408.0,Comedy,97.0,2001-11-14,en,9,1,2.514,143
4900,Out Cold (2001),14369.0,Comedy,89.0,2001-11-21,en,23,0,3.144,389
4974,Not Another Teen Movie (2001),11397.0,Comedy,89.0,2001-12-07,en,7,3,2.6645,3860
4995,"Beautiful Mind, A (2001)",453.0,Drama|Romance,135.0,2001-12-14,en,49,16,3.9658,43013
5013,Gosford Park (2001),5279.0,Comedy|Drama|Mystery,137.0,2001-12-26,en,46,32,3.6054,7872
5050,"Farewell, The (Abschied - Brechts letzter Sommer) (2000)",35263.0,Drama,91.0,2000-05-14,de,3,0,1.3684,19
5093,Collateral Damage (2002),9884.0,Action|Thriller,108.0,2002-02-06,en,45,9,2.6095,2196
5094,Rollerball (2002),11535.0,Action|Sci-Fi,98.0,2002-02-08,en,9,9,1.8618,1107
5128,Queen of the Damned (2002),11979.0,Fantasy|Horror,101.0,2002-02-10,en,6,4,2.671,2319
5130,Green Dragon (2001),35868.0,Drama,115.0,2001-05-17,en,32,0,3.025,40
5266,Panic Room (2002),4547.0,Thriller,111.0,2002-03-29,en,40,4,3.2443,11357
5273,Very Annie Mary (2001),62956.0,Comedy|Musical,104.0,2001-05-25,en,30,0,2.9706,34
5315,Chelsea Walls (2001),35694.0,Drama,109.0,2001-09-21,en,6,0,2.5112,89
5316,Enigma (2001),10491.0,Romance|Thriller,119.0,2001-01-22,en,20,25,3.406,1250
5318,Joshua (2002),18323.0,Drama,91.0,2002-04-19,en,15,1,3.125,48
5329,"Salton Sea, The (2002)",11468.0,Crime|Drama|Thriller,103.0,2002-02-12,en,36,0,3.568,1220
5380,"Importance of Being Earnest, The (2002)",9026.0,Comedy|Drama|Romance,97.0,2002-05-17,en,35,2,3.6058,2419
5402,"Diaries of Vaslav Nijinsky, The (2002)",267345.0,Documentary|Drama,95.0,2002-04-25,en,20,4,2.4333,15
5407,"Bûche, La (1999)",48216.0,Comedy|Drama,106.0,1999-11-24,fr,28,0,2.8974,39
5443,Juwanna Mann (2002),35696.0,Comedy,91.0,2002-06-21,en,8,0,1.951,306
5483,"Kid Stays in the Picture, The (2002)",29047.0,Documentary,93.0,2002-08-16,en,0,2,3.6291,647
5486,Who Is Cletis Tout? (2001),33152.0,Comedy,92.0,2001-09-12,en,27,0,3.0828,151
5502,Signs (2002),2675.0,Horror|Sci-Fi|Thriller,106.0,2002-08-02,en,40,3,3.2583,17954
5504,Spy Kids 2: The Island of Lost Dreams (2002),9488.0,Adventure|Children,100.0,2002-08-07,en,27,7,2.4622,2343
5514,Lan Yu (2001),27062.0,Drama|Romance,87.0,2001-05-18,zh,1,4,2.8333,33
5516,Read My Lips (Sur mes lèvres) (2001),6173.0,Crime|Drama|Thriller,115.0,2001-10-17,fr,11,2,3.7126,388
5526,"Isle, The (Seom) (2000)",8653.0,Drama,90.0,2000-04-22,ko,1,3,3.527,315
5529,Serving Sara (2002),12771.0,Comedy|Romance,100.0,2002-08-23,en,13,5,2.5034,581
5564,Swimfan (2002),20616.0,Thriller,84.0,2002-09-06,en,9,1,2.3501,837
5579,Quitting (Zuotian) (2001),87481.0,Drama,114.0,2001-09-07,zh,1,1,2.7609,23
5612,Trapped (2002),9039.0,Action|Thriller,106.0,2002-09-20,en,21,6,2.9585,458
5619,"Trials of Henry Kissinger, The (2002)",54714.0,Documentary,80.0,2002-09-25,en,15,0,3.6847,203
5626,Shanghai Ghetto (2002),72308.0,Documentary,95.0,2002-02-28,en,26,0,3.475,20
5633,Heaven (2002),10575.0,Drama,96.0,2002-02-06,en,19,3,3.5684,607
5677,Abandon (2002),15992.0,Drama|Thriller,99.0,2002-10-14,en,9,0,2.5959,339
5803,I Spy (2002),8427.0,Action|Adventure|Comedy|Crime,97.0,2002-10-31,en,40,6,2.7631,1551
5807,Love In the Time of Money (2002),52735.0,Comedy|Drama|Romance,90.0,2002-11-01,en,5,0,2.1458,24
5828,Blackrock (1997),81530.0,Drama|Thriller,90.0,1997-05-01,en,0,0,3.303,33
5831,Soul Assassin (2001),53000.0,Action|Crime|Thriller,96.0,2001-08-23,en,20,0,2.625,12
5876,"Quiet American, The (2002)",8198.0,Drama|Thriller|War,101.0,2002-11-22,en,80,11,3.7145,2012
5880,Extreme Ops (2002),15074.0,Action|Adventure|Crime|Thriller,93.0,2002-11-27,en,20,5,2.0089,112
5882,Treasure Planet (2002),9016.0,Adventure|Animation|Children|Sci-Fi|IMAX,96.0,2002-11-26,en,19,8,3.5387,3681
5890,Elling (2001),6007.0,Comedy|Drama,89.0,2001-03-16,no,0,0,3.83,847
5902,Adaptation (2002),2757.0,Comedy|Drama|Romance,115.0,2002-12-06,en,66,4,3.8484,14074
5903,Equilibrium (2002),7299.0,Action|Sci-Fi|Thriller,107.0,2002-12-06,en,19,1,3.7305,13859
5908,Scarlet Diva (2000),23990.0,Drama,91.0,2000-05-26,it,9,1,2.71,50
5941,Drumline (2002),13497.0,Comedy|Drama|Musical|Romance,118.0,2002-12-13,en,7,1,3.0471,1496
5942,"Hot Chick, The (2002)",11852.0,Comedy,104.0,2002-12-13,en,11,0,2.5138,1962
5947,Evelyn (2002),21868.0,Drama,92.0,2002-09-30,en,43,21,3.464,250
5951,Morvern Callar (2002),18602.0,Drama,97.0,2002-11-01,en,6,2,3.2522,335
5954,25th Hour (2002),1429.0,Crime|Drama,135.0,2002-12-19,en,19,16,3.8042,6518
5957,Two Weeks Notice (2002),2642.0,Comedy|Romance,101.0,2002-12-19,en,39,1,3.2364,4220
5985,Asoka (Ashoka the Great) (2001),4435.0,Action|Drama|Romance,175.0,2001-09-13,hi,25,1,3.0242,124
5992,"Hours, The (2002)",590.0,Drama|Romance,114.0,2002-12-27,en,64,2,3.6757,5448
6006,Just Married (2003),12090.0,Comedy|Romance,95.0,2003-01-08,en,9,4,2.6775,2178
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",36273.0,Crime|Drama|Thriller,102.0,2000-09-15,ja,3,8,3.0179,56
6012,"Guy Thing, A (2003)",9582.0,Comedy|Romance,101.0,2003-01-17,en,22,1,2.8216,569
6041,Amen. (2002),9045.0,Drama,132.0,2002-02-27,fr,13,13,3.6328,271
6060,"Guru, The (2002)",9027.0,Comedy|Romance,91.0,2002-08-21,en,24,3,2.6995,629
6160,Amandla! A Revolution in Four Part Harmony (2002),22707.0,Documentary|Musical,103.0,2002-09-21,en,3,0,3.5617,81
6161,Painted Fire (Chihwaseon) (2002),18302.0,Drama,120.0,2002-05-10,ko,12,6,3.2632,57
6164,Lockdown (2000),50380.0,Drama,105.0,2000-09-15,en,6,0,2.9375,24
6165,Ordinary Sinner (2001),212058.0,Drama|Romance,91.0,2001-10-21,en,1,0,2.7143,7
6282,Cet amour-là (2001),284096.0,Drama|Romance,100.0,2001-09-11,fr,32,0,2.3,10
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),11299.0,Action|Animation|Sci-Fi|Thriller,115.0,2001-09-01,ja,3,0,3.9025,4439
6287,Anger Management (2003),9506.0,Comedy,106.0,2003-04-11,en,67,4,2.947,7714
6298,Malibu's Most Wanted (2003),13411.0,Comedy|Crime,86.0,2003-04-10,en,12,2,2.4063,603
6325,"Real Cancun, The (2003)",19153.0,Documentary,96.0,2003-04-23,en,0,0,1.8901,232
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),13438.0,Drama,108.0,2002-10-09,ku,0,1,3.1875,32
6375,Gigantic (A Tale of Two Johns) (2002),30055.0,Documentary,102.0,2002-03-10,en,0,0,3.8559,229
6379,Wrong Turn (2003),9902.0,Horror|Thriller,84.0,2003-05-30,en,8,1,2.8267,1431
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",584.0,Action|Crime|Thriller,108.0,2003-06-05,en,9,6,2.6376,7024
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),51391.0,Documentary,111.0,2001-09-14,fr,0,0,3.8094,202
6540,Madame Satã (2002),46993.0,Drama,105.0,2002-10-03,pt,0,0,3.2245,49
6608,Sex & the Other Man (1996),47278.0,Comedy|Drama,89.0,1996-11-01,en,8,0,3.0,11
6617,Open Range (2003),2055.0,Western,139.0,2003-08-11,en,84,2,3.615,1752
6618,Shaolin Soccer (Siu lam juk kau) (2001),11770.0,Action|Comedy,113.0,2001-07-05,cn,62,3,3.5958,3704
6620,American Splendor (2003),2771.0,Comedy|Drama,101.0,2003-08-15,en,13,2,3.78,4670
6686,"Medallion, The (2003)",10610.0,Action|Comedy|Crime|Fantasy,88.0,2003-08-15,en,58,8,2.6493,968
6687,My Boss's Daughter (2003),2830.0,Comedy|Romance,83.0,2003-08-21,en,29,7,2.3962,612
6695,Jeepers Creepers 2 (2003),11351.0,Horror|Thriller,104.0,2003-08-08,en,7,3,2.5722,1233
6714,So Close (Chik Yeung Tin Sai) (2002),15136.0,Action|Comedy|Romance|Thriller,111.0,2002-05-14,cn,16,14,3.2982,171
6726,"Song for Martin, A (Sång för Martin, En) (2001)",38960.0,Drama,118.0,2001-03-16,sv,7,11,3.1053,19
6750,Anything Else (2003),10739.0,Comedy|Drama|Romance,108.0,2003-08-27,en,49,36,3.0766,672
6759,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),20321.0,Crime|Thriller,108.0,2002-08-16,en,5,0,3.0081,62
6820,Ginger Snaps (2000),9871.0,Drama|Horror|Thriller,108.0,2000-12-11,en,1,1,3.4713,1272
6874,Kill Bill: Vol. 1 (2003),24.0,Action|Crime|Thriller,111.0,2003-10-10,en,28,3,3.8563,46969
6877,Girls Will Be Girls (2003),21059.0,Comedy,79.0,2003-07-05,en,1,0,3.0455,33
6892,"Singing Detective, The (2003)",30141.0,Comedy|Drama|Musical|Mystery,109.0,2003-10-24,en,60,4,2.7668,193
6898,Sweet Sixteen (2002),1376.0,Drama,106.0,2002-09-07,en,0,15,3.5693,368
6932,Shattered Glass (2003),13537.0,Crime|Drama,94.0,2003-11-14,en,14,0,3.6561,1550
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),1277.0,Drama|Romance,112.0,1999-10-21,de,4,0,3.8025,162
6947,Master and Commander: The Far Side of the World (2003),8619.0,Adventure|Drama|War,138.0,2003-11-14,en,23,12,3.6557,10159
6957,Bad Santa (2003),10147.0,Comedy|Crime,92.0,2003-11-26,en,15,2,3.3373,6429
6963,Devil's Playground (2002),30068.0,Documentary,77.0,2002-01-11,en,0,0,3.7232,475
6965,Journeys with George (2002),158413.0,Documentary,79.0,2002-03-08,en,0,0,3.5932,59
6968,Death Machine (1995),1702.0,Action|Sci-Fi,122.0,1995-05-02,en,18,0,2.5942,69
7146,What Alice Found (2003),96393.0,Crime|Drama,96.0,2003-01-25,en,8,0,3.2619,21
7153,"Lord of the Rings: The Return of the King, The (2003)",122.0,Action|Adventure|Drama|Fantasy,201.0,2003-12-17,en,44,7,4.1102,75512
7161,Cheaper by the Dozen (2003),11007.0,Children|Comedy,98.0,2003-12-24,en,37,5,2.8379,2823
7167,Japanese Story (2003),13433.0,Drama,110.0,2003-08-30,en,12,0,3.2332,208
7169,Chasing Liberty (2004),14844.0,Comedy|Romance,111.0,2004-01-09,en,5,1,3.1578,697
7172,Distant (Uzak) (2002),31026.0,Drama,106.0,2002-12-20,tr,2,3,3.6049,162
7174,Teacher's Pet (2004),24034.0,Animation|Children,74.0,2004-01-16,en,23,0,2.3038,79
7285,Thirteen (2003),11023.0,Drama,100.0,2003-08-20,en,15,0,3.4339,2895
7346,"Girl Next Door, The (2004)",10591.0,Comedy|Romance,110.0,2004-04-09,en,11,1,3.3112,4814
7352,Wilbur Wants to Kill Himself (2002),156.0,Comedy|Drama|Romance,111.0,2002-11-08,da,4,2,3.558,371
7365,Noi the Albino (Nói albinói) (2003),1720.0,Drama,90.0,2003-02-28,is,1,0,3.6984,315
7371,Dogville (2003),553.0,Drama|Mystery|Thriller,178.0,2003-05-21,en,58,12,3.8639,4989
7390,Prey for Rock & Roll (2003),28026.0,Drama|Musical,104.0,2003-09-26,en,10,0,2.89,50
7447,MC5*: A True Testimonial (2002),60645.0,Documentary,120.0,2002-02-02,en,0,0,3.6818,11
7448,Envy (2004),10710.0,Comedy,99.0,2004-04-30,en,31,18,2.3715,755
7453,New York Minute (2004),11025.0,Action|Adventure|Comedy,91.0,2004-05-07,en,32,2,2.4519,385
7454,Van Helsing (2004),7131.0,Action|Adventure|Fantasy|Horror,132.0,2004-05-03,en,25,6,2.8571,7661
7457,Breakin' All the Rules (2004),16428.0,Comedy|Romance,85.0,2004-05-14,en,17,2,2.7244,78
7459,Carandiru (2003),8440.0,Crime|Drama,145.0,2003-04-11,pt,3,5,3.6915,410
7528,"Passion of Ayn Rand, The (1999)",49622.0,Documentary|Drama|Romance,104.0,1999-01-27,en,57,2,3.0,21
7574,Maborosi (Maboroshi no hikari) (1995),18872.0,Drama,110.0,1995-10-01,ja,1,0,3.7343,143
7786,Genghis Blues (1999),28030.0,Documentary,87.0,1999-07-19,en,0,0,3.9338,219
7880,Friday Night (Vendredi Soir) (2002),45044.0,Drama,86.0,2002-09-11,fr,18,5,3.2889,45
7915,Samurai Fiction (SF: Episode One) (1998),10686.0,Action|Adventure|Comedy,111.0,1998-10-27,ja,4,0,3.6218,234
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",4552.0,Drama|Horror|Mystery|Thriller,115.0,2003-06-13,ko,1,3,3.6217,1274
8095,"Cucaracha, La (1998)",87677.0,Thriller,97.0,1998-05-14,en,31,1,2.75,6
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),250.0,Action|Comedy,91.0,1999-09-10,da,4,0,3.6791,430
8127,"First $20 Million Is Always the Hardest, The (2002)",23855.0,Comedy,105.0,2002-06-28,en,12,6,3.0208,72
8131,Pursuit of Happiness (2001),210937.0,Comedy|Romance,93.0,2001-01-17,en,16,2,3.7304,805
8372,Garfield: The Movie (2004),8920.0,Animation|Children|Comedy,80.0,2004-06-10,en,32,5,2.2405,2206
8375,"Hunting of the President, The (2004)",26254.0,Documentary,90.0,2004-04-27,en,33,3,3.2126,87
8383,Hope Springs (2003),21544.0,Comedy|Romance,90.0,2003-05-09,en,36,4,2.7452,155
8455,"Long Way Home, The (1997)",113290.0,Documentary,120.0,1997-09-19,en,35,0,3.3421,19
8495,Animal Factory (2000),9791.0,Crime|Drama,94.0,2000-10-13,en,31,1,3.3707,232
8526,Around the World in 80 Days (2004),10204.0,Adventure|Children|Comedy,120.0,2004-06-16,en,59,2,2.9104,1623
8535,De-Lovely (2004),15237.0,Drama|Musical,125.0,2004-07-02,en,53,5,3.1912,374
8537,Kaena: The Prophecy (Kaena: La prophétie) (2003),11572.0,Action|Adventure|Animation|Children|Sci-Fi,85.0,2003-06-04,fr,33,0,3.0,142
8545,Plain Dirty (a.k.a. Briar Patch) (2003),80218.0,Drama|Romance,103.0,2003-01-20,en,18,0,2.3333,6
8573,Reconstruction (2003),29456.0,Drama|Romance,92.0,2003-05-17,da,13,0,3.7165,231
8628,Search and Destroy (1995),54022.0,Comedy|Drama,90.0,1995-04-23,en,25,0,3.0909,22
8638,Before Sunset (2004),80.0,Drama|Romance,80.0,2004-06-16,en,36,10,4.0051,6600
8659,Brief Crossing (Brève traversée) (2001),39770.0,Comedy|Drama|Romance,84.0,2001-03-06,fr,0,6,3.3919,37
8668,Some Girl (1998),146373.0,Comedy|Drama,94.0,1998-04-19,en,13,1,2.9444,9
8676,Fist of the North Star (1995),26300.0,Action|Thriller,103.0,1995-04-22,en,31,5,1.9235,98
8733,"Nest, The (Nid de Guêpes) (2002)",22156.0,Action|Crime|Thriller,107.0,2002-03-06,fr,10,0,3.0663,83
8792,Octane (2003),44289.0,Horror|Thriller,91.0,2003-05-16,en,24,1,2.3472,36
8809,Danny Deckchair (2003),14389.0,Comedy|Romance,100.0,2003-05-16,en,8,0,3.5255,372
8811,Yu-Gi-Oh! (2004),11052.0,Action|Adventure|Animation|Fantasy,89.0,2004-08-13,en,0,0,1.71,331
8859,SuperBabies: Baby Geniuses 2 (2004),31117.0,Comedy,88.0,2004-08-27,en,27,15,0.8797,266
8872,"Dirty Shame, A (2004)",13702.0,Comedy,89.0,2004-09-24,en,19,9,2.7578,258
8915,Stage Beauty (2004),26108.0,Drama,106.0,2004-09-03,en,16,2,3.5768,345
8918,Eulogy (2004),16358.0,Comedy|Crime|Drama,91.0,2004-10-15,en,21,0,3.3262,302
8919,P.S. (2004),25313.0,Comedy|Drama|Fantasy|Romance,97.0,2004-10-15,en,42,1,3.1367,245
8953,Stella Street (2004),202587.0,Comedy,80.0,2004-01-26,en,1,3,2.75,10
8964,Callas Forever (2002),47959.0,Drama,111.0,2002-09-18,en,50,11,2.9216,51
8968,After the Sunset (2004),10589.0,Action|Adventure|Comedy|Crime|Thriller,97.0,2004-11-12,en,52,5,3.1336,1055
8971,Veer Zaara (2004),4251.0,Drama|Musical|Romance,192.0,2004-11-12,hi,55,5,3.5552,163
8996,Stateside (2004),43670.0,Drama,97.0,2004-05-23,en,22,0,2.9186,43
26889,Blood & Donuts (1995),57221.0,Comedy|Horror,90.0,1995-09-09,en,3,1,2.8,15
26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",29927.0,Drama|War,130.0,1996-05-11,sr,4,1,3.7925,53
26947,Pusher (1996),2061.0,Crime|Thriller,110.0,1996-08-30,da,1,0,3.7259,602
27040,Rogue Trader (1999),21039.0,Crime|Drama,101.0,1999-06-25,en,11,3,3.3144,97
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",18491.0,Action|Animation|Drama|Fantasy|Sci-Fi,87.0,1997-07-19,ja,8,0,4.0397,1787
27170,Cherry Falls (2000),12619.0,Comedy|Horror|Mystery,92.0,2000-08-25,en,21,2,2.6394,104
27193,Taxi 2 (2000),2332.0,Action|Comedy,82.0,2000-03-25,fr,4,1,3.3264,907
27234,"Underground Comedy Movie, The  (1999)",32306.0,Comedy,92.0,1999-05-14,en,0,0,3.3333,3
27297,Possible Worlds (2000),38987.0,Crime|Drama|Mystery|Sci-Fi,93.0,2000-09-04,en,15,2,3.3393,28
27359,Purely Belter (2000),38294.0,Adventure|Comedy|Drama,95.0,2000-11-03,en,0,3,3.4167,6
27420,Teknolust (2002),81540.0,Comedy|Drama|Romance|Sci-Fi,83.0,2002-01-10,en,19,0,2.9667,15
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",11847.0,Action|Comedy|Thriller,107.0,2001-01-18,cn,53,0,2.9968,155
27454,"Nugget, The (2002)",6382.0,Comedy,89.0,2002-10-17,en,3,4,3.1,10
27461,My Little Eye (2002),16077.0,Horror|Mystery|Thriller,95.0,2002-10-04,en,1,1,2.8105,95
27484,"Milwaukee, Minnesota (2003)",38901.0,Drama,95.0,2003-01-21,en,25,0,2.8,5
27496,Emmett's Mark (2002),33625.0,Crime|Drama|Thriller,104.0,2002-04-13,en,45,0,2.7857,14
27513,Dog Days (Hundstage) (2001),9025.0,Drama,122.0,2001-09-03,de,1,5,3.5323,93
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),11178.0,Comedy|Romance,137.0,2001-07-27,ko,1,0,3.7567,639
27526,Deadline (Sprängaren) (2001),100973.0,Drama|Thriller,128.0,2001-10-24,sv,11,8,2.4,15
27537,Nothing (2003),10981.0,Comedy|Fantasy|Mystery|Sci-Fi,90.0,2003-09-09,en,8,2,3.1511,139
27641,Upswing (Nousukausi) (2003),55496.0,Comedy|Drama,99.0,2003-02-28,fi,3,0,3.2716,81
27644,Remember Me (Ricordati di me) (2003),38970.0,Comedy|Drama|Romance,125.0,2003-02-11,it,23,2,3.2308,52
27660,"Animatrix, The (2003)",55931.0,Action|Animation|Drama|Sci-Fi,102.0,2003-05-09,en,33,5,3.6585,5425
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",4972.0,Comedy|Crime|Drama|Romance,100.0,2003-03-08,da,11,1,3.7395,286
27726,"Galíndez File, The (Misterio Galíndez, El) (2003)",189332.0,Drama,124.0,2003-09-26,es,63,1,3.0,2
27746,Ginger Snaps: Unleashed (2004),10361.0,Horror|Thriller,94.0,2004-01-30,en,4,0,3.2709,251
27760,When the Last Sword is Drawn (Mibu gishi den) (2003),14455.0,Drama,137.0,2003-01-18,ja,4,1,3.66,50
27768,Intimate Strangers (Confidences trop intimes) (2004),21200.0,Drama,104.0,2004-02-05,fr,42,16,3.6327,147
27771,"Talking Picture, A (Um Filme Falado) (2003)",95536.0,Comedy|Drama|War,96.0,2003-08-31,pt,29,13,3.1071,14
27772,Ju-on: The Grudge (2002),11838.0,Horror,92.0,2002-10-18,ja,2,2,3.3692,1384
27778,Ginger Snaps Back: The Beginning (2004),12583.0,Fantasy|Horror,95.0,2004-07-10,en,7,0,2.9975,199
27779,Moon Child (2003),21513.0,Action|Drama|Sci-Fi,120.0,2003-04-19,ja,2,0,2.5476,21
27811,Buddy (2003),15177.0,Comedy|Drama,104.0,2003-08-29,no,2,0,3.2979,47
27823,Romasanta: The Werewolf Hunt (2004),12653.0,Drama|Horror|Mystery,90.0,2004-05-13,en,14,1,2.5417,12
27830,"Bobby Jones, Stroke of Genius (2004)",24747.0,Drama,120.0,2004-04-30,en,24,5,3.3176,74
27833,Silver City (2004),18711.0,Comedy|Drama|Mystery|Thriller,128.0,2004-09-17,en,18,13,2.8921,139
27837,Flight of the Phoenix (2004),11866.0,Action|Adventure,113.0,2004-12-17,en,49,1,2.9669,1026
27839,"Ring Two, The (2005)",10320.0,Drama|Horror|Mystery|Thriller,109.0,2005-03-10,en,19,4,2.6192,1859
27866,In My Father's Den (2004),1126.0,Drama,126.0,2004-06-11,en,6,0,3.7098,205
27878,Born into Brothels (2004),1392.0,Documentary,85.0,2004-12-08,en,0,0,3.84,853
30810,"Life Aquatic with Steve Zissou, The (2004)",421.0,Adventure|Comedy|Fantasy,119.0,2004-12-10,en,42,3,3.72,10751
30818,Beyond the Sea (2004),6478.0,Drama|Musical,118.0,2004-11-16,en,53,0,3.1479,328
30822,In Good Company (2004),1901.0,Comedy|Drama,110.0,2004-12-29,en,48,3,3.3639,2252
31090,Fuhrer Ex (Führer EX) (2002),10630.0,Drama,105.0,2002-08-31,de,0,0,3.1923,13
31258,Common Places (a.k.a. Common Ground) (Lugares comunes) (2002),32546.0,Drama,110.0,2002-10-04,es,11,5,3.0833,6
31342,Monday Morning (Lundi matin) (2002),49696.0,Comedy|Drama|Romance,126.0,2002-02-20,fr,0,7,3.4286,7
31685,Hitch (2005),8488.0,Comedy|Romance,118.0,2005-02-11,en,20,6,3.3514,11402
31696,Constantine (2005),561.0,Action|Fantasy|Horror|Thriller,121.0,2005-02-08,en,51,0,3.4891,11595
31807,Dot the I (2003),18538.0,Drama|Film-Noir|Thriller,92.0,2003-10-31,en,11,0,3.3408,179
32002,Bigger Than the Sky (2005),51177.0,Comedy|Drama|Romance,106.0,2005-02-18,en,11,0,2.8864,22
32013,Loop the Loop (Up and Down) (Horem pádem) (2004),65967.0,Comedy,108.0,2004-09-16,cs,5,4,3.1351,37
32022,Gunner Palace (2004),30856.0,Documentary|War,85.0,2004-09-11,en,0,0,3.2379,145
32126,April Captains (Capitães de Abril) (2000),54380.0,Drama,123.0,2000-04-21,pt,18,0,3.1667,18
32314,Incident at Loch Ness (2004),48463.0,Adventure|Comedy|Documentary,94.0,2004-12-17,en,22,0,3.095,100
32354,Free Radicals (Böse Zellen) (2003),48598.0,Drama,120.0,2003-11-21,de,0,0,2.9524,21
32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun) (1999),16198.0,Animation|Comedy,104.0,1999-07-17,ja,0,4,3.6109,230
32460,Knockin' on Heaven's Door (1997),158.0,Action|Comedy|Crime|Drama,89.0,1997-02-20,de,4,0,4.0208,1033
32582,"Wild Parrots of Telegraph Hill, The (2003)",17592.0,Documentary,83.0,2003-10-09,en,0,0,3.7987,303
32584,"Ballad of Jack and Rose, The (2005)",17113.0,Drama,111.0,2005-02-25,en,21,1,3.2558,215
32587,Sin City (2005),187.0,Action|Crime|Film-Noir|Mystery|Thriller,124.0,2005-04-01,en,57,10,3.7606,28781
32659,Tanguy (2001),2029.0,Comedy,108.0,2001-11-21,fr,21,3,3.0743,74
32935,Evil Remains (Trespassing) (2004),36984.0,Horror|Thriller,88.0,2004-07-26,en,2,5,2.4,10
33085,"Amityville Horror, The (2005)",10065.0,Horror|Thriller,90.0,2005-04-14,en,11,0,2.9295,1602
33136,House of D (2004),24363.0,Drama,97.0,2004-05-07,en,19,0,3.2872,141
33150,"Game of Their Lives, The (2005)",29078.0,Drama,101.0,2005-04-22,en,9,6,3.129,31
33160,Death of a Dynasty (2003),25007.0,Comedy,92.0,2003-05-07,en,0,1,2.0,6
33358,Off the Map (2003),24078.0,Comedy|Drama,108.0,2003-09-05,en,13,3,3.7049,183
33655,Most Wanted (1997),34309.0,Action|Thriller,99.0,1997-10-10,en,18,1,2.1897,29
33688,Parineeta (2005),20651.0,Drama|Musical|Romance,124.0,2005-06-10,hi,31,0,3.3917,60
33722,Ladies in Lavender (2004),9528.0,Comedy|Drama|Romance,104.0,2004-11-12,en,39,0,3.5432,220
33779,Eddie Izzard: Dress to Kill (1999),13589.0,Comedy,114.0,1999-06-13,en,2,1,3.9953,640
33799,Aragami (2003),5845.0,Action|Fantasy|Horror,76.0,2003-03-27,ja,3,1,3.4531,32
33836,Bewitched (2005),9722.0,Comedy|Fantasy|Romance,102.0,2005-06-21,en,79,6,2.531,2483
33844,Exiles (Exils) (2004),18497.0,Adventure|Drama,104.0,2004-08-25,fr,6,3,3.5741,27
33847,Home Movie (2001),47924.0,Documentary,66.0,2001-01-25,en,9,2,3.2625,40
